zip,city,state_id,state_name,county_name
28636,Hiddenite,NC,North Carolina,Alexander
28637,Hildebran,NC,North Carolina,Burke
28638,Hudson,NC,North Carolina,Caldwell
28640,Jefferson,NC,North Carolina,Ashe
28642,Jonesville,NC,North Carolina,Yadkin
28643,Lansing,NC,North Carolina,Ashe
28644,Laurel Springs,NC,North Carolina,Alleghany
28645,Lenoir,NC,North Carolina,Caldwell
28646,Linville,NC,North Carolina,Avery
28647,Linville Falls,NC,North Carolina,Avery
28649,Mc Grady,NC,North Carolina,Wilkes
28650,Maiden,NC,North Carolina,Catawba
28651,Millers Creek,NC,North Carolina,Wilkes
28652,Minneapolis,NC,North Carolina,Avery
28654,Moravian Falls,NC,North Carolina,Wilkes
28655,Morganton,NC,North Carolina,Burke
28657,Newland,NC,North Carolina,Avery
28658,Newton,NC,North Carolina,Catawba
28659,North Wilkesboro,NC,North Carolina,Wilkes
28660,Olin,NC,North Carolina,Iredell
28662,Pineola,NC,North Carolina,Avery
28663,Piney Creek,NC,North Carolina,Alleghany
28665,Purlear,NC,North Carolina,Wilkes
28666,Icard,NC,North Carolina,Burke
28667,Rhodhiss,NC,North Carolina,Caldwell
28668,Roaring Gap,NC,North Carolina,Alleghany
28669,Roaring River,NC,North Carolina,Wilkes
28670,Ronda,NC,North Carolina,Wilkes
28671,Rutherford College,NC,North Carolina,Burke
28672,Scottville,NC,North Carolina,Ashe
28673,Sherrills Ford,NC,North Carolina,Catawba
28675,Sparta,NC,North Carolina,Alleghany
28676,State Road,NC,North Carolina,Surry
28677,Statesville,NC,North Carolina,Iredell
28678,Stony Point,NC,North Carolina,Alexander
28679,Sugar Grove,NC,North Carolina,Watauga
28681,Taylorsville,NC,North Carolina,Alexander
28682,Terrell,NC,North Carolina,Catawba
28683,Thurmond,NC,North Carolina,Surry
28684,Todd,NC,North Carolina,Ashe
28685,Traphill,NC,North Carolina,Wilkes
28689,Union Grove,NC,North Carolina,Iredell
28690,Valdese,NC,North Carolina,Burke
28692,Vilas,NC,North Carolina,Watauga
28693,Warrensville,NC,North Carolina,Ashe
28694,West Jefferson,NC,North Carolina,Ashe
28697,Wilkesboro,NC,North Carolina,Wilkes
28698,Zionville,NC,North Carolina,Watauga
28701,Alexander,NC,North Carolina,Buncombe
28702,Almond,NC,North Carolina,Graham
28704,Arden,NC,North Carolina,Buncombe
28705,Bakersville,NC,North Carolina,Mitchell
28707,Balsam,NC,North Carolina,Jackson
28708,Balsam Grove,NC,North Carolina,Transylvania
28709,Barnardsville,NC,North Carolina,Buncombe
28711,Black Mountain,NC,North Carolina,Buncombe
28712,Brevard,NC,North Carolina,Transylvania
28713,Bryson City,NC,North Carolina,Swain
28714,Burnsville,NC,North Carolina,Yancey
28715,Candler,NC,North Carolina,Buncombe
28716,Canton,NC,North Carolina,Haywood
28717,Cashiers,NC,North Carolina,Jackson
28718,Cedar Mountain,NC,North Carolina,Transylvania
28719,Cherokee,NC,North Carolina,Swain
28720,Chimney Rock,NC,North Carolina,Rutherford
28721,Clyde,NC,North Carolina,Haywood
28722,Columbus,NC,North Carolina,Polk
28723,Cullowhee,NC,North Carolina,Jackson
28725,Dillsboro,NC,North Carolina,Jackson
28726,East Flat Rock,NC,North Carolina,Henderson
28729,Etowah,NC,North Carolina,Henderson
28730,Fairview,NC,North Carolina,Buncombe
28731,Flat Rock,NC,North Carolina,Henderson
28732,Fletcher,NC,North Carolina,Henderson
28733,Fontana Dam,NC,North Carolina,Graham
28734,Franklin,NC,North Carolina,Macon
28735,Gerton,NC,North Carolina,Henderson
28736,Glenville,NC,North Carolina,Jackson
28739,Hendersonville,NC,North Carolina,Henderson
28740,Green Mountain,NC,North Carolina,Yancey
28741,Highlands,NC,North Carolina,Macon
28742,Horse Shoe,NC,North Carolina,Henderson
28743,Hot Springs,NC,North Carolina,Madison
28745,Lake Junaluska,NC,North Carolina,Haywood
28746,Lake Lure,NC,North Carolina,Rutherford
28747,Lake Toxaway,NC,North Carolina,Transylvania
28748,Leicester,NC,North Carolina,Buncombe
28749,Little Switzerland,NC,North Carolina,McDowell
28751,Maggie Valley,NC,North Carolina,Haywood
28752,Marion,NC,North Carolina,McDowell
28753,Marshall,NC,North Carolina,Madison
28754,Mars Hill,NC,North Carolina,Madison
28756,Mill Spring,NC,North Carolina,Polk
28757,Montreat,NC,North Carolina,Buncombe
28759,Mills River,NC,North Carolina,Henderson
28761,Nebo,NC,North Carolina,McDowell
28762,Old Fort,NC,North Carolina,McDowell
28763,Otto,NC,North Carolina,Macon
28766,Penrose,NC,North Carolina,Transylvania
28768,Pisgah Forest,NC,North Carolina,Transylvania
28771,Robbinsville,NC,North Carolina,Graham
28772,Rosman,NC,North Carolina,Transylvania
28773,Saluda,NC,North Carolina,Polk
28774,Sapphire,NC,North Carolina,Transylvania
28775,Scaly Mountain,NC,North Carolina,Macon
28777,Spruce Pine,NC,North Carolina,Mitchell
28778,Swannanoa,NC,North Carolina,Buncombe
28779,Sylva,NC,North Carolina,Jackson
28781,Topton,NC,North Carolina,Macon
28782,Tryon,NC,North Carolina,Polk
28783,Tuckasegee,NC,North Carolina,Jackson
28785,Waynesville,NC,North Carolina,Haywood
28786,Waynesville,NC,North Carolina,Haywood
28787,Weaverville,NC,North Carolina,Buncombe
28789,Whittier,NC,North Carolina,Jackson
28790,Zirconia,NC,North Carolina,Henderson
28791,Hendersonville,NC,North Carolina,Henderson
28792,Hendersonville,NC,North Carolina,Henderson
28801,Asheville,NC,North Carolina,Buncombe
28803,Asheville,NC,North Carolina,Buncombe
28804,Asheville,NC,North Carolina,Buncombe
28805,Asheville,NC,North Carolina,Buncombe
28806,Asheville,NC,North Carolina,Buncombe
28901,Andrews,NC,North Carolina,Cherokee
28902,Brasstown,NC,North Carolina,Clay
28904,Hayesville,NC,North Carolina,Clay
28905,Marble,NC,North Carolina,Cherokee
28906,Murphy,NC,North Carolina,Cherokee
28909,Warne,NC,North Carolina,Clay
29001,Alcolu,SC,South Carolina,Clarendon
29003,Bamberg,SC,South Carolina,Bamberg
29006,Batesburg,SC,South Carolina,Lexington
29009,Bethune,SC,South Carolina,Kershaw
29010,Bishopville,SC,South Carolina,Lee
29014,Blackstock,SC,South Carolina,Chester
29015,Blair,SC,South Carolina,Fairfield
29016,Blythewood,SC,South Carolina,Richland
29018,Bowman,SC,South Carolina,Orangeburg
29020,Camden,SC,South Carolina,Kershaw
29030,Cameron,SC,South Carolina,Calhoun
29031,Carlisle,SC,South Carolina,Union
29032,Cassatt,SC,South Carolina,Kershaw
29033,Cayce,SC,South Carolina,Lexington
29036,Chapin,SC,South Carolina,Lexington
29037,Chappells,SC,South Carolina,Newberry
29038,Cope,SC,South Carolina,Orangeburg
29039,Cordova,SC,South Carolina,Orangeburg
29040,Dalzell,SC,South Carolina,Sumter
29042,Denmark,SC,South Carolina,Bamberg
29044,Eastover,SC,South Carolina,Richland
29045,Elgin,SC,South Carolina,Kershaw
29046,Elliott,SC,South Carolina,Lee
29047,Elloree,SC,South Carolina,Orangeburg
29048,Eutawville,SC,South Carolina,Orangeburg
29051,Gable,SC,South Carolina,Sumter
29052,Gadsden,SC,South Carolina,Richland
29053,Gaston,SC,South Carolina,Lexington
29054,Gilbert,SC,South Carolina,Lexington
29055,Great Falls,SC,South Carolina,Chester
29056,Greeleyville,SC,South Carolina,Williamsburg
29058,Heath Springs,SC,South Carolina,Lancaster
29059,Holly Hill,SC,South Carolina,Orangeburg
29061,Hopkins,SC,South Carolina,Richland
29062,Horatio,SC,South Carolina,Sumter
29063,Irmo,SC,South Carolina,Richland
29065,Jenkinsville,SC,South Carolina,Fairfield
29067,Kershaw,SC,South Carolina,Lancaster
29069,Lamar,SC,South Carolina,Darlington
29070,Leesville,SC,South Carolina,Lexington
29072,Lexington,SC,South Carolina,Lexington
29073,Lexington,SC,South Carolina,Lexington
29074,Liberty Hill,SC,South Carolina,Kershaw
29075,Little Mountain,SC,South Carolina,Newberry
29078,Lugoff,SC,South Carolina,Kershaw
29079,Lydia,SC,South Carolina,Darlington
29080,Lynchburg,SC,South Carolina,Lee
29081,Ehrhardt,SC,South Carolina,Bamberg
29082,Lodge,SC,South Carolina,Colleton
29101,Mc Bee,SC,South Carolina,Chesterfield
29102,Manning,SC,South Carolina,Clarendon
29104,Mayesville,SC,South Carolina,Sumter
29105,Monetta,SC,South Carolina,Aiken
29107,Neeses,SC,South Carolina,Orangeburg
29108,Newberry,SC,South Carolina,Newberry
29111,New Zion,SC,South Carolina,Clarendon
29112,North,SC,South Carolina,Orangeburg
29113,Norway,SC,South Carolina,Orangeburg
29114,Olanta,SC,South Carolina,Florence
29115,Orangeburg,SC,South Carolina,Orangeburg
29117,Orangeburg,SC,South Carolina,Orangeburg
29118,Orangeburg,SC,South Carolina,Orangeburg
29122,Peak,SC,South Carolina,Newberry
29123,Pelion,SC,South Carolina,Lexington
29125,Pinewood,SC,South Carolina,Sumter
29126,Pomaria,SC,South Carolina,Newberry
29127,Prosperity,SC,South Carolina,Newberry
29128,Rembert,SC,South Carolina,Sumter
29129,Ridge Spring,SC,South Carolina,Aiken
29130,Ridgeway,SC,South Carolina,Fairfield
29133,Rowesville,SC,South Carolina,Orangeburg
29135,Saint Matthews,SC,South Carolina,Calhoun
29137,Salley,SC,South Carolina,Aiken
29138,Saluda,SC,South Carolina,Saluda
29142,Santee,SC,South Carolina,Orangeburg
29145,Silverstreet,SC,South Carolina,Newberry
29146,Springfield,SC,South Carolina,Orangeburg
29147,State Park,SC,South Carolina,Richland
29148,Summerton,SC,South Carolina,Clarendon
29150,Sumter,SC,South Carolina,Sumter
29152,Shaw Afb,SC,South Carolina,Sumter
29153,Sumter,SC,South Carolina,Sumter
29154,Sumter,SC,South Carolina,Sumter
29160,Swansea,SC,South Carolina,Lexington
29161,Timmonsville,SC,South Carolina,Florence
29162,Turbeville,SC,South Carolina,Clarendon
29163,Vance,SC,South Carolina,Orangeburg
29164,Wagener,SC,South Carolina,Aiken
29166,Ward,SC,South Carolina,Saluda
29168,Wedgefield,SC,South Carolina,Sumter
29169,West Columbia,SC,South Carolina,Lexington
29170,West Columbia,SC,South Carolina,Lexington
29172,West Columbia,SC,South Carolina,Lexington
29175,Westville,SC,South Carolina,Kershaw
29178,Whitmire,SC,South Carolina,Newberry
29180,Winnsboro,SC,South Carolina,Fairfield
29201,Columbia,SC,South Carolina,Richland
29202,Columbia,SC,South Carolina,Richland
29203,Columbia,SC,South Carolina,Richland
29204,Columbia,SC,South Carolina,Richland
29205,Columbia,SC,South Carolina,Richland
29206,Columbia,SC,South Carolina,Richland
29207,Columbia,SC,South Carolina,Richland
29208,Columbia,SC,South Carolina,Richland
29209,Columbia,SC,South Carolina,Richland
29210,Columbia,SC,South Carolina,Richland
29212,Columbia,SC,South Carolina,Lexington
29223,Columbia,SC,South Carolina,Richland
29225,Columbia,SC,South Carolina,Richland
29229,Columbia,SC,South Carolina,Richland
29301,Spartanburg,SC,South Carolina,Spartanburg
29302,Spartanburg,SC,South Carolina,Spartanburg
29303,Spartanburg,SC,South Carolina,Spartanburg
29306,Spartanburg,SC,South Carolina,Spartanburg
29307,Spartanburg,SC,South Carolina,Spartanburg
29316,Boiling Springs,SC,South Carolina,Spartanburg
29320,Arcadia,SC,South Carolina,Spartanburg
29321,Buffalo,SC,South Carolina,Union
29322,Campobello,SC,South Carolina,Spartanburg
29323,Chesnee,SC,South Carolina,Spartanburg
29324,Clifton,SC,South Carolina,Spartanburg
29325,Clinton,SC,South Carolina,Laurens
29329,Converse,SC,South Carolina,Spartanburg
29330,Cowpens,SC,South Carolina,Spartanburg
29331,Cross Anchor,SC,South Carolina,Spartanburg
29332,Cross Hill,SC,South Carolina,Laurens
29333,Drayton,SC,South Carolina,Spartanburg
29334,Duncan,SC,South Carolina,Spartanburg
29335,Enoree,SC,South Carolina,Spartanburg
29338,Fingerville,SC,South Carolina,Spartanburg
29340,Gaffney,SC,South Carolina,Cherokee
29341,Gaffney,SC,South Carolina,Cherokee
29346,Glendale,SC,South Carolina,Spartanburg
29349,Inman,SC,South Carolina,Spartanburg
29351,Joanna,SC,South Carolina,Laurens
29353,Jonesville,SC,South Carolina,Union
29355,Kinards,SC,South Carolina,Laurens
29356,Landrum,SC,South Carolina,Spartanburg
29360,Laurens,SC,South Carolina,Laurens
29364,Lockhart,SC,South Carolina,Union
29365,Lyman,SC,South Carolina,Spartanburg
29368,Mayo,SC,South Carolina,Spartanburg
29369,Moore,SC,South Carolina,Spartanburg
29370,Mountville,SC,South Carolina,Laurens
29372,Pacolet,SC,South Carolina,Spartanburg
29373,Pacolet Mills,SC,South Carolina,Spartanburg
29374,Pauline,SC,South Carolina,Spartanburg
29375,Reidville,SC,South Carolina,Spartanburg
29376,Roebuck,SC,South Carolina,Spartanburg
29377,Startex,SC,South Carolina,Spartanburg
29378,Una,SC,South Carolina,Spartanburg
29379,Union,SC,South Carolina,Union
29384,Waterloo,SC,South Carolina,Laurens
29385,Wellford,SC,South Carolina,Spartanburg
29388,Woodruff,SC,South Carolina,Spartanburg
29401,Charleston,SC,South Carolina,Charleston
29403,Charleston,SC,South Carolina,Charleston
29404,Charleston Afb,SC,South Carolina,Charleston
29405,North Charleston,SC,South Carolina,Charleston
29406,Charleston,SC,South Carolina,Charleston
29407,Charleston,SC,South Carolina,Charleston
29409,Charleston,SC,South Carolina,Charleston
29410,Hanahan,SC,South Carolina,Berkeley
29412,Charleston,SC,South Carolina,Charleston
29414,Charleston,SC,South Carolina,Charleston
29418,North Charleston,SC,South Carolina,Charleston
29420,North Charleston,SC,South Carolina,Dorchester
29423,Charleston,SC,South Carolina,Charleston
29424,Charleston,SC,South Carolina,Charleston
29426,Adams Run,SC,South Carolina,Charleston
29429,Awendaw,SC,South Carolina,Charleston
29431,Bonneau,SC,South Carolina,Berkeley
29432,Branchville,SC,South Carolina,Orangeburg
29434,Cordesville,SC,South Carolina,Berkeley
29435,Cottageville,SC,South Carolina,Colleton
29436,Cross,SC,South Carolina,Berkeley
29437,Dorchester,SC,South Carolina,Dorchester
29438,Edisto Island,SC,South Carolina,Charleston
29439,Folly Beach,SC,South Carolina,Charleston
29440,Georgetown,SC,South Carolina,Georgetown
29445,Goose Creek,SC,South Carolina,Berkeley
29446,Green Pond,SC,South Carolina,Colleton
29448,Harleyville,SC,South Carolina,Dorchester
29449,Hollywood,SC,South Carolina,Charleston
29450,Huger,SC,South Carolina,Berkeley
29451,Isle Of Palms,SC,South Carolina,Charleston
29452,Jacksonboro,SC,South Carolina,Colleton
29453,Jamestown,SC,South Carolina,Berkeley
29455,Johns Island,SC,South Carolina,Charleston
29456,Ladson,SC,South Carolina,Dorchester
29458,Mc Clellanville,SC,South Carolina,Charleston
29461,Moncks Corner,SC,South Carolina,Berkeley
29464,Mount Pleasant,SC,South Carolina,Charleston
29466,Mount Pleasant,SC,South Carolina,Charleston
29468,Pineville,SC,South Carolina,Berkeley
29469,Pinopolis,SC,South Carolina,Berkeley
29470,Ravenel,SC,South Carolina,Charleston
29471,Reevesville,SC,South Carolina,Dorchester
29472,Ridgeville,SC,South Carolina,Dorchester
29474,Round O,SC,South Carolina,Colleton
29475,Ruffin,SC,South Carolina,Colleton
29477,Saint George,SC,South Carolina,Dorchester
29479,Saint Stephen,SC,South Carolina,Berkeley
29481,Smoaks,SC,South Carolina,Colleton
29482,Sullivans Island,SC,South Carolina,Charleston
29483,Summerville,SC,South Carolina,Dorchester
29485,Summerville,SC,South Carolina,Dorchester
29487,Wadmalaw Island,SC,South Carolina,Charleston
29488,Walterboro,SC,South Carolina,Colleton
29492,Charleston,SC,South Carolina,Berkeley
29493,Williams,SC,South Carolina,Colleton
29501,Florence,SC,South Carolina,Florence
29505,Florence,SC,South Carolina,Florence
29506,Florence,SC,South Carolina,Florence
29510,Andrews,SC,South Carolina,Georgetown
29511,Aynor,SC,South Carolina,Horry
29512,Bennettsville,SC,South Carolina,Marlboro
29516,Blenheim,SC,South Carolina,Marlboro
29518,Cades,SC,South Carolina,Williamsburg
29519,Centenary,SC,South Carolina,Marion
29520,Cheraw,SC,South Carolina,Chesterfield
29525,Clio,SC,South Carolina,Marlboro
29526,Conway,SC,South Carolina,Horry
29527,Conway,SC,South Carolina,Horry
29530,Coward,SC,South Carolina,Florence
29532,Darlington,SC,South Carolina,Darlington
29536,Dillon,SC,South Carolina,Dillon
29540,Darlington,SC,South Carolina,Darlington
29541,Effingham,SC,South Carolina,Florence
29543,Fork,SC,South Carolina,Dillon
29544,Galivants Ferry,SC,South Carolina,Horry
29545,Green Sea,SC,South Carolina,Horry
29546,Gresham,SC,South Carolina,Marion
29547,Hamer,SC,South Carolina,Dillon
29550,Hartsville,SC,South Carolina,Darlington
29554,Hemingway,SC,South Carolina,Williamsburg
29555,Johnsonville,SC,South Carolina,Florence
29556,Kingstree,SC,South Carolina,Williamsburg
29560,Lake City,SC,South Carolina,Florence
29563,Lake View,SC,South Carolina,Dillon
29564,Lane,SC,South Carolina,Williamsburg
29565,Latta,SC,South Carolina,Dillon
29566,Little River,SC,South Carolina,Horry
29567,Little Rock,SC,South Carolina,Dillon
29568,Longs,SC,South Carolina,Horry
29569,Loris,SC,South Carolina,Horry
29570,Mc Coll,SC,South Carolina,Marlboro
29571,Marion,SC,South Carolina,Marion
29572,Myrtle Beach,SC,South Carolina,Horry
29574,Mullins,SC,South Carolina,Marion
29575,Myrtle Beach,SC,South Carolina,Horry
29576,Murrells Inlet,SC,South Carolina,Horry
29577,Myrtle Beach,SC,South Carolina,Horry
29579,Myrtle Beach,SC,South Carolina,Horry
29580,Nesmith,SC,South Carolina,Williamsburg
29581,Nichols,SC,South Carolina,Horry
29582,North Myrtle Beach,SC,South Carolina,Horry
29583,Pamplico,SC,South Carolina,Florence
29584,Patrick,SC,South Carolina,Chesterfield
29585,Pawleys Island,SC,South Carolina,Georgetown
29588,Myrtle Beach,SC,South Carolina,Horry
29590,Salters,SC,South Carolina,Williamsburg
29591,Scranton,SC,South Carolina,Florence
29592,Sellers,SC,South Carolina,Dillon
29593,Society Hill,SC,South Carolina,Darlington
29594,Tatum,SC,South Carolina,Marlboro
29596,Wallace,SC,South Carolina,Marlboro
29601,Greenville,SC,South Carolina,Greenville
29605,Greenville,SC,South Carolina,Greenville
29607,Greenville,SC,South Carolina,Greenville
29609,Greenville,SC,South Carolina,Greenville
29611,Greenville,SC,South Carolina,Greenville
29613,Greenville,SC,South Carolina,Greenville
29614,Greenville,SC,South Carolina,Greenville
29615,Greenville,SC,South Carolina,Greenville
29617,Greenville,SC,South Carolina,Greenville
29620,Abbeville,SC,South Carolina,Abbeville
29621,Anderson,SC,South Carolina,Anderson
29624,Anderson,SC,South Carolina,Anderson
29625,Anderson,SC,South Carolina,Anderson
29626,Anderson,SC,South Carolina,Anderson
29627,Belton,SC,South Carolina,Anderson
29628,Calhoun Falls,SC,South Carolina,Abbeville
29630,Central,SC,South Carolina,Pickens
29631,Clemson,SC,South Carolina,Pickens
29634,Clemson,SC,South Carolina,Pickens
29635,Cleveland,SC,South Carolina,Greenville
29638,Donalds,SC,South Carolina,Abbeville
29639,Due West,SC,South Carolina,Abbeville
29640,Easley,SC,South Carolina,Pickens
29642,Easley,SC,South Carolina,Pickens
29643,Fair Play,SC,South Carolina,Oconee
29644,Fountain Inn,SC,South Carolina,Greenville
29645,Gray Court,SC,South Carolina,Laurens
29646,Greenwood,SC,South Carolina,Greenwood
29649,Greenwood,SC,South Carolina,Greenwood
29650,Greer,SC,South Carolina,Greenville
29651,Greer,SC,South Carolina,Greenville
29653,Hodges,SC,South Carolina,Greenwood
29654,Honea Path,SC,South Carolina,Anderson
29655,Iva,SC,South Carolina,Anderson
29657,Liberty,SC,South Carolina,Pickens
29658,Long Creek,SC,South Carolina,Oconee
29659,Lowndesville,SC,South Carolina,Abbeville
29661,Marietta,SC,South Carolina,Greenville
29662,Mauldin,SC,South Carolina,Greenville
29664,Mountain Rest,SC,South Carolina,Oconee
29665,Newry,SC,South Carolina,Oconee
29666,Ninety Six,SC,South Carolina,Greenwood
29667,Norris,SC,South Carolina,Pickens
29669,Pelzer,SC,South Carolina,Anderson
29670,Pendleton,SC,South Carolina,Anderson
29671,Pickens,SC,South Carolina,Pickens
29672,Seneca,SC,South Carolina,Oconee
29673,Piedmont,SC,South Carolina,Greenville
29676,Salem,SC,South Carolina,Oconee
29678,Seneca,SC,South Carolina,Oconee
29680,Simpsonville,SC,South Carolina,Greenville
29681,Simpsonville,SC,South Carolina,Greenville
29682,Six Mile,SC,South Carolina,Pickens
29683,Slater,SC,South Carolina,Greenville
29684,Starr,SC,South Carolina,Anderson
29685,Sunset,SC,South Carolina,Pickens
29686,Tamassee,SC,South Carolina,Oconee
29687,Taylors,SC,South Carolina,Greenville
29689,Townville,SC,South Carolina,Anderson
29690,Travelers Rest,SC,South Carolina,Greenville
29691,Walhalla,SC,South Carolina,Oconee
29692,Ware Shoals,SC,South Carolina,Laurens
29693,Westminster,SC,South Carolina,Oconee
29696,West Union,SC,South Carolina,Oconee
29697,Williamston,SC,South Carolina,Anderson
29702,Blacksburg,SC,South Carolina,Cherokee
29704,Catawba,SC,South Carolina,York
29706,Chester,SC,South Carolina,Chester
29707,Fort Mill,SC,South Carolina,Lancaster
29708,Fort Mill,SC,South Carolina,York
29709,Chesterfield,SC,South Carolina,Chesterfield
29710,Clover,SC,South Carolina,York
29712,Edgemoor,SC,South Carolina,Chester
29714,Fort Lawn,SC,South Carolina,Chester
29715,Fort Mill,SC,South Carolina,York
29717,Hickory Grove,SC,South Carolina,York
29718,Jefferson,SC,South Carolina,Chesterfield
29720,Lancaster,SC,South Carolina,Lancaster
29724,Lando,SC,South Carolina,Chester
29726,Mc Connells,SC,South Carolina,York
29727,Mount Croghan,SC,South Carolina,Chesterfield
29728,Pageland,SC,South Carolina,Chesterfield
29729,Richburg,SC,South Carolina,Chester
29730,Rock Hill,SC,South Carolina,York
29732,Rock Hill,SC,South Carolina,York
29733,Rock Hill,SC,South Carolina,York
29741,Ruby,SC,South Carolina,Chesterfield
29742,Sharon,SC,South Carolina,York
29743,Smyrna,SC,South Carolina,York
29745,York,SC,South Carolina,York
29801,Aiken,SC,South Carolina,Aiken
29803,Aiken,SC,South Carolina,Aiken
29805,Aiken,SC,South Carolina,Aiken
29809,New Ellenton,SC,South Carolina,Aiken
29810,Allendale,SC,South Carolina,Allendale
29812,Barnwell,SC,South Carolina,Barnwell
29816,Bath,SC,South Carolina,Aiken
29817,Blackville,SC,South Carolina,Barnwell
29819,Bradley,SC,South Carolina,Greenwood
29821,Clarks Hill,SC,South Carolina,McCormick
29824,Edgefield,SC,South Carolina,Edgefield
29826,Elko,SC,South Carolina,Barnwell
29827,Fairfax,SC,South Carolina,Allendale
29828,Gloverville,SC,South Carolina,Aiken
29829,Graniteville,SC,South Carolina,Aiken
29831,Jackson,SC,South Carolina,Aiken
29832,Johnston,SC,South Carolina,Edgefield
29834,Langley,SC,South Carolina,Aiken
29835,Mc Cormick,SC,South Carolina,McCormick
29836,Martin,SC,South Carolina,Allendale
29838,Modoc,SC,South Carolina,Edgefield
29840,Mount Carmel,SC,South Carolina,McCormick
29841,North Augusta,SC,South Carolina,Aiken
29842,Beech Island,SC,South Carolina,Aiken
29843,Olar,SC,South Carolina,Bamberg
29844,Parksville,SC,South Carolina,McCormick
29845,Plum Branch,SC,South Carolina,McCormick
29847,Trenton,SC,South Carolina,Edgefield
29848,Troy,SC,South Carolina,Greenwood
29849,Ulmer,SC,South Carolina,Allendale
29850,Vaucluse,SC,South Carolina,Aiken
29851,Warrenville,SC,South Carolina,Aiken
29853,Williston,SC,South Carolina,Barnwell
29856,Windsor,SC,South Carolina,Aiken
29860,North Augusta,SC,South Carolina,Edgefield
29899,Mc Cormick,SC,South Carolina,McCormick
29902,Beaufort,SC,South Carolina,Beaufort
29904,Beaufort,SC,South Carolina,Beaufort
29905,Parris Island,SC,South Carolina,Beaufort
29906,Beaufort,SC,South Carolina,Beaufort
29907,Beaufort,SC,South Carolina,Beaufort
29909,Okatie,SC,South Carolina,Beaufort
29910,Bluffton,SC,South Carolina,Beaufort
29911,Brunson,SC,South Carolina,Hampton
29912,Coosawhatchie,SC,South Carolina,Jasper
29915,Daufuskie Island,SC,South Carolina,Beaufort
29916,Early Branch,SC,South Carolina,Hampton
29918,Estill,SC,South Carolina,Hampton
29920,Saint Helena Island,SC,South Carolina,Beaufort
29921,Furman,SC,South Carolina,Hampton
29922,Garnett,SC,South Carolina,Hampton
29923,Gifford,SC,South Carolina,Hampton
29924,Hampton,SC,South Carolina,Hampton
29926,Hilton Head Island,SC,South Carolina,Beaufort
29927,Hardeeville,SC,South Carolina,Jasper
29928,Hilton Head Island,SC,South Carolina,Beaufort
29929,Islandton,SC,South Carolina,Colleton
29932,Luray,SC,South Carolina,Hampton
29934,Pineland,SC,South Carolina,Jasper
29935,Port Royal,SC,South Carolina,Beaufort
29936,Ridgeland,SC,South Carolina,Jasper
29939,Scotia,SC,South Carolina,Hampton
29940,Seabrook,SC,South Carolina,Beaufort
29941,Sheldon,SC,South Carolina,Beaufort
29943,Tillman,SC,South Carolina,Jasper
29944,Varnville,SC,South Carolina,Hampton
29945,Yemassee,SC,South Carolina,Hampton
30002,Avondale Estates,GA,Georgia,DeKalb
30004,Alpharetta,GA,Georgia,Fulton
30005,Alpharetta,GA,Georgia,Fulton
30008,Marietta,GA,Georgia,Cobb
30009,Alpharetta,GA,Georgia,Fulton
30011,Auburn,GA,Georgia,Barrow
30012,Conyers,GA,Georgia,Rockdale
30013,Conyers,GA,Georgia,Rockdale
30014,Covington,GA,Georgia,Newton
30016,Covington,GA,Georgia,Newton
30017,Grayson,GA,Georgia,Gwinnett
30019,Dacula,GA,Georgia,Gwinnett
30021,Clarkston,GA,Georgia,DeKalb
30022,Alpharetta,GA,Georgia,Fulton
30024,Suwanee,GA,Georgia,Gwinnett
30025,Social Circle,GA,Georgia,Walton
30028,Cumming,GA,Georgia,Forsyth
30030,Decatur,GA,Georgia,DeKalb
30032,Decatur,GA,Georgia,DeKalb
30033,Decatur,GA,Georgia,DeKalb
30034,Decatur,GA,Georgia,DeKalb
30035,Decatur,GA,Georgia,DeKalb
30038,Lithonia,GA,Georgia,DeKalb
30039,Snellville,GA,Georgia,Gwinnett
30040,Cumming,GA,Georgia,Forsyth
30041,Cumming,GA,Georgia,Forsyth
30043,Lawrenceville,GA,Georgia,Gwinnett
30044,Lawrenceville,GA,Georgia,Gwinnett
30045,Lawrenceville,GA,Georgia,Gwinnett
30046,Lawrenceville,GA,Georgia,Gwinnett
30047,Lilburn,GA,Georgia,Gwinnett
30052,Loganville,GA,Georgia,Walton
30054,Oxford,GA,Georgia,Newton
30055,Mansfield,GA,Georgia,Morgan
30056,Newborn,GA,Georgia,Morgan
30058,Lithonia,GA,Georgia,DeKalb
30060,Marietta,GA,Georgia,Cobb
30062,Marietta,GA,Georgia,Cobb
30064,Marietta,GA,Georgia,Cobb
30066,Marietta,GA,Georgia,Cobb
30067,Marietta,GA,Georgia,Cobb
30068,Marietta,GA,Georgia,Cobb
30070,Porterdale,GA,Georgia,Newton
30071,Norcross,GA,Georgia,Gwinnett
30072,Pine Lake,GA,Georgia,DeKalb
30075,Roswell,GA,Georgia,Fulton
30076,Roswell,GA,Georgia,Fulton
30078,Snellville,GA,Georgia,Gwinnett
30079,Scottdale,GA,Georgia,DeKalb
30080,Smyrna,GA,Georgia,Cobb
30082,Smyrna,GA,Georgia,Cobb
30083,Stone Mountain,GA,Georgia,DeKalb
30084,Tucker,GA,Georgia,DeKalb
30087,Stone Mountain,GA,Georgia,DeKalb
30088,Stone Mountain,GA,Georgia,DeKalb
30092,Peachtree Corners,GA,Georgia,Gwinnett
